datetime,TIMESTAMP,Month,Day,Year,Hour,Minute,Seconds,wtemp,SPCOND,COND,depth,PH,ODO.,ODO_CONC,CHL_CONC,CHL_RFU,PC_CELLS,PC_RFU,TURB
8/4/2017 22:04,8/4/2017 22:04,8,4,2017,22,4,27,25.19,0.147,0.147,1.47,8.47,107.5,8.85,20.2,3.6,5093,1.7,4.2
8/4/2017 22:06,8/4/2017 22:06,8,4,2017,22,5,56,25.19,0.146,0.146,1.961,8.46,107.4,8.84,21.4,3.8,5819,1.9,3.6
8/4/2017 22:07,8/4/2017 22:07,8,4,2017,22,7,25,25.19,0.147,0.147,2.454,8.47,107.8,8.88,25.9,4.6,4912,1.6,3.6
8/5/2017 0:01,8/5/2017 0:01,8,5,2017,0,1,29,25.11,0.148,0.148,0.493,8.38,103.6,8.54,17.8,3.2,5920,2,4
8/5/2017 0:03,8/5/2017 0:03,8,5,2017,0,2,58,25.11,0.146,0.147,0.97,8.35,103.9,8.57,24,4.3,6354,2.1,3.7
8/5/2017 0:04,8/5/2017 0:04,8,5,2017,0,4,27,25.11,0.147,0.147,1.469,8.34,103.5,8.53,20.2,3.6,7192,2.4,3.2
8/5/2017 0:06,8/5/2017 0:06,8,5,2017,0,5,56,25.11,0.146,0.146,1.957,8.35,103.3,8.52,23.4,4.2,6710,2.2,3.3
8/5/2017 0:07,8/5/2017 0:07,8,5,2017,0,7,25,25.11,0.147,0.147,2.449,8.34,103.3,8.52,18.4,3.3,4381,1.4,4.4
8/5/2017 2:01,8/5/2017 2:01,8,5,2017,2,1,28,25.08,0.145,0.145,0.544,8.34,102.1,8.42,14.6,2.6,4641,1.5,5
8/5/2017 2:03,8/5/2017 2:03,8,5,2017,2,2,57,25.08,0.145,0.145,0.97,8.29,101.8,8.39,18.2,3.2,7852,2.6,3.2
8/5/2017 2:04,8/5/2017 2:04,8,5,2017,2,4,26,25.08,0.145,0.146,1.472,8.32,101.5,8.38,18.1,3.2,4017,1.3,3.5
8/5/2017 2:06,8/5/2017 2:06,8,5,2017,2,5,55,25.09,0.146,0.147,1.963,8.35,101.8,8.4,21.8,3.9,2484,0.8,2.7
8/5/2017 2:07,8/5/2017 2:07,8,5,2017,2,7,24,25.09,0.146,0.147,2.448,8.3,100.8,8.31,21.5,3.8,3472,1.1,3.1
8/5/2017 4:01,8/5/2017 4:01,8,5,2017,4,1,37,25.03,0.145,0.145,0.472,8.27,98.2,8.11,17.7,3.2,3698,1.2,4.2
8/5/2017 4:03,8/5/2017 4:03,8,5,2017,4,3,6,25.02,0.145,0.145,0.961,8.22,98.5,8.13,16.9,3,4525,1.5,3.8
8/5/2017 4:04,8/5/2017 4:04,8,5,2017,4,4,35,25.03,0.145,0.145,1.464,8.23,97.9,8.08,17.9,3.2,5263,1.7,2.8
8/5/2017 4:06,8/5/2017 4:06,8,5,2017,4,6,4,25.03,0.145,0.145,1.963,8.23,97.8,8.07,20.8,3.7,5385,1.8,4.1
8/5/2017 4:07,8/5/2017 4:07,8,5,2017,4,7,33,25.02,0.145,0.145,2.443,8.23,97.3,8.04,19.3,3.4,4641,1.5,3.5
8/5/2017 6:01,8/5/2017 6:01,8,5,2017,6,1,29,24.9,0.145,0.145,0.51,8.2,95.4,7.89,20.1,3.6,4354,1.4,5.1
8/5/2017 6:03,8/5/2017 6:03,8,5,2017,6,2,58,24.9,0.145,0.145,0.971,8.19,95.4,7.9,16.5,2.9,3045,1,3.1
8/5/2017 6:04,8/5/2017 6:04,8,5,2017,6,4,27,24.89,0.145,0.145,1.49,8.18,95.1,7.87,18.3,3.3,8071,2.7,3.9
8/5/2017 6:06,8/5/2017 6:06,8,5,2017,6,5,56,24.89,0.145,0.145,1.989,8.2,95.3,7.89,17,3,3601,1.2,3.7
8/5/2017 6:07,8/5/2017 6:07,8,5,2017,6,7,25,24.88,0.145,0.145,2.453,8.18,95,7.86,16.8,3,1095,0.4,3.9
8/5/2017 8:01,8/5/2017 8:01,8,5,2017,8,1,29,24.76,0.145,0.144,0.494,8.08,93.9,7.79,18.1,3.2,2661,0.9,4.4
8/5/2017 8:03,8/5/2017 8:03,8,5,2017,8,2,58,24.76,0.145,0.144,0.974,8.06,93.8,7.78,18.9,3.4,5054,1.7,4.3
8/5/2017 8:04,8/5/2017 8:04,8,5,2017,8,4,27,24.76,0.145,0.145,1.466,8.04,94,7.8,18.4,3.3,3465,1.1,3.8
8/5/2017 8:06,8/5/2017 8:06,8,5,2017,8,5,56,24.76,0.145,0.145,1.96,8.06,93.8,7.78,19.3,3.4,4507,1.5,3.3
8/5/2017 8:07,8/5/2017 8:07,8,5,2017,8,7,25,24.77,0.145,0.145,2.456,8.07,94.2,7.81,10.8,1.9,5289,1.7,3.4
8/5/2017 10:01,8/5/2017 10:01,8,5,2017,10,1,29,24.67,0.145,0.144,0.482,8,92.5,7.69,14.9,2.6,3867,1.3,5
8/5/2017 10:03,8/5/2017 10:03,8,5,2017,10,2,58,24.67,0.145,0.145,0.966,7.99,92.8,7.71,13.9,2.5,5774,1.9,3.5
8/5/2017 10:04,8/5/2017 10:04,8,5,2017,10,4,27,24.67,0.145,0.144,1.477,7.98,93.1,7.74,16.1,2.9,4551,1.5,5.4
8/5/2017 10:06,8/5/2017 10:06,8,5,2017,10,5,56,24.67,0.145,0.145,1.968,8,92.7,7.7,17.9,3.2,2279,0.8,2.7
8/5/2017 10:07,8/5/2017 10:07,8,5,2017,10,7,25,24.67,0.146,0.145,2.456,7.98,92.6,7.7,21,3.7,2901,1,3.7
8/5/2017 12:01,8/5/2017 12:01,8,5,2017,12,1,29,24.51,0.145,0.144,0.479,7.95,92.5,7.71,17.1,3,3375,1.1,3.2
8/5/2017 12:03,8/5/2017 12:03,8,5,2017,12,2,58,24.53,0.145,0.144,0.96,7.93,91.9,7.66,11.9,2.1,8023,2.6,4
8/5/2017 12:04,8/5/2017 12:04,8,5,2017,12,4,27,24.52,0.145,0.144,1.475,7.92,92.6,7.72,8.9,1.6,5395,1.8,3.3
8/5/2017 12:06,8/5/2017 12:06,8,5,2017,12,5,56,24.51,0.145,0.144,1.961,7.92,92.2,7.68,19,3.4,3876,1.3,3.5
8/5/2017 12:07,8/5/2017 12:07,8,5,2017,12,7,25,24.52,0.145,0.144,2.45,7.91,91.2,7.6,21.4,3.8,-99,0,3.9
8/5/2017 14:01,8/5/2017 14:01,8,5,2017,14,1,37,24.55,0.145,0.144,0.467,7.98,95.3,7.94,18,3.2,2171,0.7,4.3
8/5/2017 14:03,8/5/2017 14:03,8,5,2017,14,3,6,24.53,0.145,0.143,0.975,7.98,95.2,7.94,14.9,2.6,5373,1.8,3.7
8/5/2017 14:04,8/5/2017 14:04,8,5,2017,14,4,35,24.52,0.145,0.144,1.482,7.98,95.2,7.93,17.2,3.1,3812,1.3,5
8/5/2017 14:06,8/5/2017 14:06,8,5,2017,14,6,4,24.47,0.145,0.144,1.979,7.97,94.3,7.87,26.5,4.7,4454,1.5,3.7
8/5/2017 14:07,8/5/2017 14:07,8,5,2017,14,7,33,24.45,0.145,0.144,2.466,7.94,93,7.76,17.9,3.2,3484,1.1,4
8/5/2017 16:01,8/5/2017 16:01,8,5,2017,16,1,37,25.01,0.145,0.145,0.425,8.15,108.5,8.96,22.5,4,5194,1.7,3.6
8/5/2017 16:03,8/5/2017 16:03,8,5,2017,16,3,6,24.72,0.144,0.144,0.997,8.24,107.4,8.92,30.8,5.5,8196,2.7,5.3
8/5/2017 16:04,8/5/2017 16:04,8,5,2017,16,4,34,24.61,0.145,0.144,1.502,8.19,101.8,8.47,19.6,3.5,6416,2.1,3.5
8/5/2017 16:06,8/5/2017 16:06,8,5,2017,16,6,2,24.55,0.145,0.144,1.992,8.1,97.5,8.12,20.2,3.6,1836,0.6,3.2
8/5/2017 16:07,8/5/2017 16:07,8,5,2017,16,7,31,24.49,0.145,0.144,2.476,8.03,94.6,7.89,10.4,1.9,3110,1,4.1
8/5/2017 18:01,8/5/2017 18:01,8,5,2017,18,1,37,25.17,0.144,0.145,0.463,8.56,117.2,9.65,30.1,5.4,9975,3.3,3.4
8/5/2017 18:03,8/5/2017 18:03,8,5,2017,18,3,6,25.15,0.144,0.145,0.976,8.6,117.1,9.65,25.3,4.5,8951,3,3.3
8/5/2017 18:04,8/5/2017 18:04,8,5,2017,18,4,34,24.87,0.145,0.144,1.478,8.49,109,9.02,16.8,3,6946,2.3,2.9
8/5/2017 18:06,8/5/2017 18:06,8,5,2017,18,6,2,24.65,0.145,0.144,1.994,8.32,102.3,8.51,20.7,3.7,4813,1.6,3.2
8/5/2017 18:07,8/5/2017 18:07,8,5,2017,18,7,30,24.43,0.145,0.144,2.469,8.05,89.7,7.49,12.9,2.3,4241,1.4,3.1
8/5/2017 20:01,8/5/2017 20:01,8,5,2017,20,1,29,24.71,0.147,0.146,0.434,8.35,105.9,8.8,22.7,4,5132,1.7,3.9
8/5/2017 20:03,8/5/2017 20:03,8,5,2017,20,2,58,24.7,0.144,0.144,0.984,8.32,105.6,8.77,14.6,2.6,7564,2.5,3.5
8/5/2017 20:04,8/5/2017 20:04,8,5,2017,20,4,27,24.7,0.144,0.143,1.475,8.29,105.2,8.74,23,4.1,2170,0.7,2.9
8/5/2017 20:06,8/5/2017 20:06,8,5,2017,20,5,56,24.7,0.144,0.144,1.958,8.3,105.4,8.76,20.7,3.7,5695,1.9,4.2
8/5/2017 20:07,8/5/2017 20:07,8,5,2017,20,7,25,24.7,0.145,0.144,2.456,8.3,105.1,8.73,17.4,3.1,5671,1.9,3.3
8/5/2017 22:01,8/5/2017 22:01,8,5,2017,22,1,37,24.43,0.145,0.143,0.489,8.16,100.2,8.36,18.1,3.2,5282,1.7,4.6
8/5/2017 22:03,8/5/2017 22:03,8,5,2017,22,3,6,24.42,0.144,0.143,0.976,8.16,100,8.35,21.4,3.8,3671,1.2,3.7
8/5/2017 22:04,8/5/2017 22:04,8,5,2017,22,4,35,24.41,0.145,0.143,1.476,8.14,100.3,8.37,23.7,4.2,5212,1.7,4.8
8/5/2017 22:06,8/5/2017 22:06,8,5,2017,22,6,4,24.41,0.145,0.143,1.954,8.15,100.1,8.36,18.9,3.4,4590,1.5,6.8
8/5/2017 22:07,8/5/2017 22:07,8,5,2017,22,7,33,24.4,0.145,0.143,2.464,8.14,100.3,8.38,25.2,4.5,6851,2.3,5.4
8/6/2017 0:01,8/6/2017 0:01,8,6,2017,0,1,29,24.21,0.145,0.143,0.496,7.99,96.4,8.08,13.8,2.5,5550,1.8,6.4
8/6/2017 0:03,8/6/2017 0:03,8,6,2017,0,2,58,24.22,0.145,0.143,0.973,7.96,96.2,8.07,21.4,3.8,3757,1.2,3.9
8/6/2017 0:04,8/6/2017 0:04,8,6,2017,0,4,27,24.21,0.145,0.143,1.464,7.97,96.2,8.06,17.5,3.1,1997,0.7,4.7
8/6/2017 0:06,8/6/2017 0:06,8,6,2017,0,5,56,24.21,0.145,0.143,1.953,7.98,96.2,8.06,18.5,3.3,4940,1.6,4.1
8/6/2017 0:07,8/6/2017 0:07,8,6,2017,0,7,25,24.21,0.145,0.142,2.437,7.98,96.1,8.05,12.1,2.1,6225,2.1,4.9
8/6/2017 2:01,8/6/2017 2:01,8,6,2017,2,1,36,24.03,0.145,0.142,0.485,7.91,93.6,7.87,17.7,3.1,4920,1.6,6.2
8/6/2017 2:03,8/6/2017 2:03,8,6,2017,2,3,5,24.03,0.144,0.142,0.953,7.91,93.7,7.88,17.3,3.1,4642,1.5,4.5
8/6/2017 2:04,8/6/2017 2:04,8,6,2017,2,4,34,24.03,0.144,0.142,1.478,7.9,93.4,7.85,13.7,2.4,3668,1.2,7.6
8/6/2017 2:06,8/6/2017 2:06,8,6,2017,2,6,3,24.02,0.144,0.141,1.947,7.91,93.6,7.88,19.1,3.4,4475,1.5,12.4
8/6/2017 2:07,8/6/2017 2:07,8,6,2017,2,7,32,24.01,0.145,0.142,2.425,7.9,93.6,7.88,19.6,3.5,4389,1.4,4.1
8/6/2017 4:01,8/6/2017 4:01,8,6,2017,4,1,37,23.74,0.145,0.142,0.457,7.85,91.4,7.73,18.8,3.3,3225,1.1,4.6
8/6/2017 4:03,8/6/2017 4:03,8,6,2017,4,3,6,23.75,0.146,0.142,0.953,7.83,91.3,7.72,15.8,2.8,4031,1.3,4.1
8/6/2017 4:04,8/6/2017 4:04,8,6,2017,4,4,35,23.76,0.146,0.142,1.462,7.83,91.2,7.71,20.3,3.6,4729,1.6,10.4
8/6/2017 4:06,8/6/2017 4:06,8,6,2017,4,6,4,23.76,0.146,0.142,1.965,7.83,91.3,7.72,9,1.6,4454,1.5,6.4
8/6/2017 4:07,8/6/2017 4:07,8,6,2017,4,7,33,23.76,0.145,0.142,2.442,7.82,90.9,7.69,17.9,3.2,2319,0.8,5
8/6/2017 6:01,8/6/2017 6:01,8,6,2017,6,1,39,23.6,0.149,0.145,0.388,7.83,90.8,7.7,9,1.6,2560,0.8,5.1
8/6/2017 6:03,8/6/2017 6:03,8,6,2017,6,3,9,23.59,0.15,0.146,0.959,7.82,90.9,7.71,17.5,3.1,5911,1.9,4.4
8/6/2017 6:04,8/6/2017 6:04,8,6,2017,6,4,38,23.59,0.147,0.143,1.436,7.83,90.9,7.71,20.6,3.7,3491,1.2,5.1
8/6/2017 6:06,8/6/2017 6:06,8,6,2017,6,6,7,23.58,0.149,0.145,1.977,7.84,91.2,7.73,16.9,3,2997,1,17.3
8/6/2017 6:07,8/6/2017 6:07,8,6,2017,6,7,36,23.56,0.149,0.145,2.436,7.84,91,7.72,13.5,2.4,2838,0.9,4.8
8/6/2017 8:01,8/6/2017 8:01,8,6,2017,8,1,29,23.37,0.144,0.14,0.486,7.81,90.4,7.7,13.5,2.4,4156,1.4,4.3
8/6/2017 8:03,8/6/2017 8:03,8,6,2017,8,2,58,23.37,0.144,0.14,0.988,7.81,90.3,7.69,16.4,2.9,4980,1.6,4.1
8/6/2017 8:04,8/6/2017 8:04,8,6,2017,8,4,27,23.37,0.144,0.14,1.48,7.8,90.3,7.69,15.5,2.7,6198,2,4.4
8/6/2017 8:06,8/6/2017 8:06,8,6,2017,8,5,56,23.37,0.144,0.14,1.936,7.8,90.3,7.69,10.7,1.9,3857,1.3,8.1
8/6/2017 8:07,8/6/2017 8:07,8,6,2017,8,7,25,23.37,0.144,0.139,2.483,7.79,90.1,7.67,14.1,2.5,2882,1,5.4
8/6/2017 10:01,8/6/2017 10:01,8,6,2017,10,1,28,23.24,0.144,0.139,0.466,7.84,91.3,7.8,16.1,2.9,2536,0.8,5.3
8/6/2017 10:03,8/6/2017 10:03,8,6,2017,10,2,57,23.23,0.144,0.139,0.966,7.83,91.2,7.79,7.1,1.3,5903,1.9,4.4
8/6/2017 10:04,8/6/2017 10:04,8,6,2017,10,4,26,23.24,0.144,0.139,1.444,7.82,91.1,7.78,13.2,2.4,4584,1.5,4
8/6/2017 10:06,8/6/2017 10:06,8,6,2017,10,5,55,23.24,0.144,0.139,1.981,7.83,91.2,7.78,14.6,2.6,3722,1.2,4.1
8/6/2017 10:07,8/6/2017 10:07,8,6,2017,10,7,24,23.24,0.144,0.139,2.505,7.83,91.2,7.79,12,2.1,1559,0.5,5.5
8/6/2017 12:01,8/6/2017 12:01,8,6,2017,12,1,29,23.32,0.143,0.139,0.335,7.99,96.1,8.19,14.3,2.5,3539,1.2,4.6
8/6/2017 12:03,8/6/2017 12:03,8,6,2017,12,2,58,23.32,0.144,0.139,0.987,7.97,95.8,8.17,12.7,2.3,4283,1.4,4.4
8/6/2017 12:04,8/6/2017 12:04,8,6,2017,12,4,27,23.32,0.143,0.139,1.497,7.95,95.7,8.15,15.3,2.7,3317,1.1,7.2
8/6/2017 12:06,8/6/2017 12:06,8,6,2017,12,5,56,23.31,0.144,0.139,1.987,7.96,95.4,8.14,17.7,3.1,4652,1.5,3.4
8/6/2017 12:07,8/6/2017 12:07,8,6,2017,12,7,25,23.3,0.144,0.139,2.465,7.94,94.6,8.07,12.5,2.2,1689,0.6,4.1
8/6/2017 14:01,8/6/2017 14:01,8,6,2017,14,1,29,23.44,0.143,0.139,0.423,8.08,99.3,8.45,18.6,3.3,2678,0.9,5
8/6/2017 14:03,8/6/2017 14:03,8,6,2017,14,2,58,23.43,0.143,0.139,0.975,8.06,99,8.42,14.4,2.6,810,0.3,4
8/6/2017 14:04,8/6/2017 14:04,8,6,2017,14,4,27,23.44,0.143,0.139,1.513,8.07,99.3,8.45,14.4,2.6,4322,1.4,4.8
8/6/2017 14:06,8/6/2017 14:06,8,6,2017,14,5,56,23.44,0.144,0.139,1.928,8.06,98.9,8.41,8.1,1.4,3031,1,3
8/6/2017 14:07,8/6/2017 14:07,8,6,2017,14,7,25,23.44,0.143,0.139,2.483,8.06,99.2,8.44,14.9,2.7,4555,1.5,5.6
8/6/2017 16:01,8/6/2017 16:01,8,6,2017,16,1,29,23.49,0.143,0.139,0.362,8.19,102.5,8.71,11.1,2,4828,1.6,3.6
8/6/2017 16:03,8/6/2017 16:03,8,6,2017,16,2,58,23.49,0.143,0.139,0.957,8.17,102.6,8.72,21.8,3.9,1465,0.5,4.6
8/6/2017 16:04,8/6/2017 16:04,8,6,2017,16,4,27,23.5,0.143,0.139,1.546,8.18,102.9,8.74,13.7,2.4,5413,1.8,4.1
8/6/2017 16:06,8/6/2017 16:06,8,6,2017,16,5,55,23.49,0.143,0.139,1.978,8.16,102.4,8.7,14.1,2.5,2080,0.7,3.9
8/6/2017 16:07,8/6/2017 16:07,8,6,2017,16,7,24,23.49,0.143,0.139,2.422,8.16,101.9,8.66,12.3,2.2,2408,0.8,3.9
8/6/2017 18:01,8/6/2017 18:01,8,6,2017,18,1,28,23.46,0.143,0.138,0.383,8.23,104.3,8.87,16.8,3,6184,2,5
8/6/2017 18:03,8/6/2017 18:03,8,6,2017,18,2,57,23.47,0.143,0.139,0.987,8.21,104.3,8.87,19.5,3.5,3836,1.3,4.7
8/6/2017 18:04,8/6/2017 18:04,8,6,2017,18,4,26,23.47,0.143,0.139,1.497,8.21,104.3,8.87,14.2,2.5,3239,1.1,4.7
8/6/2017 18:06,8/6/2017 18:06,8,6,2017,18,5,55,23.47,0.143,0.139,2.006,8.21,103.5,8.8,10.8,1.9,552,0.2,4.9
8/6/2017 18:07,8/6/2017 18:07,8,6,2017,18,7,24,23.47,0.143,0.139,2.444,8.2,103.4,8.79,20.4,3.6,5466,1.8,3.9
8/6/2017 20:01,8/6/2017 20:01,8,6,2017,20,1,28,23.35,0.143,0.138,0.432,8.19,103.3,8.8,10.7,1.9,1351,0.4,4.5
8/6/2017 20:03,8/6/2017 20:03,8,6,2017,20,2,57,23.36,0.143,0.138,0.981,8.18,103.5,8.82,16,2.8,2275,0.7,3.8
8/6/2017 20:04,8/6/2017 20:04,8,6,2017,20,4,26,23.35,0.142,0.138,1.473,8.18,103.5,8.81,18.1,3.2,3009,1,5.4
8/6/2017 20:06,8/6/2017 20:06,8,6,2017,20,5,56,23.35,0.142,0.138,1.985,8.18,103.7,8.84,17,3,3827,1.3,4
8/6/2017 20:07,8/6/2017 20:07,8,6,2017,20,7,25,23.34,0.143,0.138,2.449,8.17,103.6,8.83,16.7,3,4714,1.6,7.5
8/6/2017 22:01,8/6/2017 22:01,8,6,2017,22,1,28,23.22,0.144,0.139,0.484,8.03,100.9,8.61,11,2,5072,1.7,4.7
8/6/2017 22:03,8/6/2017 22:03,8,6,2017,22,2,57,23.22,0.143,0.138,0.964,8,100.7,8.6,11.5,2,5142,1.7,4.5
8/6/2017 22:04,8/6/2017 22:04,8,6,2017,22,4,26,23.21,0.145,0.14,1.465,8.01,100.8,8.61,13.3,2.4,2194,0.7,4.6
8/6/2017 22:06,8/6/2017 22:06,8,6,2017,22,5,55,23.23,0.145,0.14,1.962,8,100.8,8.61,14.9,2.7,4540,1.5,4.6
8/6/2017 22:07,8/6/2017 22:07,8,6,2017,22,7,24,23.21,0.146,0.141,2.463,8.01,100.9,8.62,17.2,3.1,2934,1,6.1
8/7/2017 0:01,8/7/2017 0:01,8,7,2017,0,1,28,23.12,0.142,0.137,0.503,7.93,98.2,8.4,16.7,3,3781,1.2,6.3
8/7/2017 0:03,8/7/2017 0:03,8,7,2017,0,2,57,23.1,0.142,0.137,0.966,7.92,98,8.39,7.2,1.3,1199,0.4,4.7
8/7/2017 0:04,8/7/2017 0:04,8,7,2017,0,4,26,23.1,0.142,0.137,1.464,7.94,98.1,8.4,11.4,2,5751,1.9,5.5
8/7/2017 0:06,8/7/2017 0:06,8,7,2017,0,5,55,23.1,0.142,0.137,1.957,7.92,97.8,8.37,8,1.4,4828,1.6,4.8
8/7/2017 0:07,8/7/2017 0:07,8,7,2017,0,7,24,23.09,0.142,0.137,2.431,7.93,98,8.39,16.1,2.9,184,0.1,6
8/7/2017 2:01,8/7/2017 2:01,8,7,2017,2,1,37,22.98,0.142,0.136,0.42,7.88,96,8.23,14,2.5,3633,1.2,4.8
8/7/2017 2:03,8/7/2017 2:03,8,7,2017,2,3,6,22.99,0.142,0.137,0.934,7.86,96,8.23,8.8,1.6,2896,1,5.5
8/7/2017 2:04,8/7/2017 2:04,8,7,2017,2,4,35,22.99,0.142,0.137,1.474,7.86,96.1,8.25,9.4,1.7,2467,0.8,4.3
8/7/2017 2:06,8/7/2017 2:06,8,7,2017,2,6,4,22.98,0.142,0.136,1.951,7.86,96.1,8.25,13.9,2.5,3518,1.2,4.9
8/7/2017 2:07,8/7/2017 2:07,8,7,2017,2,7,41,22.98,0.142,0.136,2.466,7.85,96.1,8.24,17,3,2535,0.8,4.1
8/7/2017 4:01,8/7/2017 4:01,8,7,2017,4,1,28,22.86,0.142,0.136,0.532,7.83,93.9,8.08,13.6,2.4,166,0.1,6.8
8/7/2017 4:03,8/7/2017 4:03,8,7,2017,4,2,56,22.87,0.142,0.136,0.979,7.81,94,8.08,15.8,2.8,3054,1,6.2
8/7/2017 4:04,8/7/2017 4:04,8,7,2017,4,4,25,22.86,0.142,0.137,1.47,7.81,94.1,8.09,14.9,2.6,4303,1.4,5.5
8/7/2017 4:06,8/7/2017 4:06,8,7,2017,4,5,54,22.87,0.142,0.136,1.954,7.81,93.9,8.07,12.4,2.2,2644,0.9,4.6
8/7/2017 4:07,8/7/2017 4:07,8,7,2017,4,7,23,22.86,0.142,0.136,2.442,7.81,93.9,8.07,14.9,2.7,4774,1.6,6.9
8/7/2017 6:01,8/7/2017 6:01,8,7,2017,6,1,36,22.77,0.142,0.136,0.476,7.77,92.3,7.95,6.4,1.1,-200,-0.1,5.9
8/7/2017 6:03,8/7/2017 6:03,8,7,2017,6,3,5,22.77,0.142,0.136,0.953,7.75,92.1,7.93,10.7,1.9,4506,1.5,7.9
8/7/2017 6:04,8/7/2017 6:04,8,7,2017,6,4,34,22.77,0.142,0.136,1.454,7.76,92,7.93,5.2,0.9,5653,1.9,4.7
8/7/2017 6:06,8/7/2017 6:06,8,7,2017,6,6,3,22.76,0.142,0.136,1.946,7.76,92,7.92,7.6,1.4,3896,1.3,4.3
8/7/2017 6:07,8/7/2017 6:07,8,7,2017,6,7,32,22.76,0.142,0.136,2.439,7.75,91.9,7.92,14.4,2.6,242,0.1,5.2
8/7/2017 8:01,8/7/2017 8:01,8,7,2017,8,1,28,22.74,0.142,0.136,0.407,7.71,92.3,7.95,8.9,1.6,252,0.1,4.2
8/7/2017 8:03,8/7/2017 8:03,8,7,2017,8,2,57,22.74,0.142,0.136,0.977,7.72,91.9,7.92,8.2,1.5,3536,1.2,4.2
8/7/2017 8:04,8/7/2017 8:04,8,7,2017,8,4,26,22.74,0.142,0.136,1.483,7.7,91.3,7.87,9.7,1.7,1922,0.6,11.1
8/7/2017 8:06,8/7/2017 8:06,8,7,2017,8,5,55,22.74,0.143,0.136,1.976,7.7,91.6,7.89,8.9,1.6,5246,1.7,5.2
8/7/2017 8:07,8/7/2017 8:07,8,7,2017,8,7,24,22.74,0.142,0.136,2.467,7.69,91.8,7.91,10.3,1.8,4482,1.5,4.3
8/7/2017 10:01,8/7/2017 10:01,8,7,2017,10,1,28,22.82,0.142,0.136,0.36,7.73,98.2,8.45,11.2,2,5082,1.7,3.3
8/7/2017 10:03,8/7/2017 10:03,8,7,2017,10,2,57,22.81,0.142,0.136,0.978,7.76,95.1,8.19,18.4,3.3,5980,2,4.3
8/7/2017 10:04,8/7/2017 10:04,8,7,2017,10,4,26,22.78,0.142,0.136,1.476,7.76,94,8.09,9.5,1.7,1849,0.6,4
8/7/2017 10:06,8/7/2017 10:06,8,7,2017,10,5,55,22.76,0.142,0.136,1.978,7.74,92,7.92,9,1.6,2009,0.7,4.3
8/7/2017 10:07,8/7/2017 10:07,8,7,2017,10,7,24,22.75,0.142,0.136,2.481,7.73,90.4,7.79,11.1,2,4233,1.4,4.5
8/7/2017 12:01,8/7/2017 12:01,8,7,2017,12,1,35,23.24,0.141,0.137,0.425,8.08,112.4,9.6,15.9,2.8,8250,2.7,3.6
8/7/2017 12:03,8/7/2017 12:03,8,7,2017,12,3,4,23.04,0.141,0.136,0.989,8.14,105.2,9.02,11.6,2.1,5368,1.8,4.2
8/7/2017 12:04,8/7/2017 12:04,8,7,2017,12,4,32,22.82,0.142,0.136,1.498,8,95.9,8.25,12.5,2.2,5708,1.9,3.5
8/7/2017 12:06,8/7/2017 12:06,8,7,2017,12,6,1,22.78,0.142,0.136,1.992,7.91,94.2,8.11,7.8,1.4,3428,1.1,3.6
8/7/2017 12:07,8/7/2017 12:07,8,7,2017,12,7,30,22.76,0.143,0.136,2.478,7.84,91.5,7.88,9.6,1.7,5390,1.8,3.6
8/7/2017 14:01,8/7/2017 14:01,8,7,2017,14,1,36,23.28,0.143,0.138,0.447,8.24,111.7,9.53,22.2,4,4506,1.5,4.3
8/7/2017 14:03,8/7/2017 14:03,8,7,2017,14,3,5,23.28,0.143,0.138,0.976,8.29,111.6,9.52,17.2,3.1,6748,2.2,3.9
8/7/2017 14:04,8/7/2017 14:04,8,7,2017,14,4,34,23.26,0.143,0.138,1.491,8.29,110.8,9.45,13.9,2.5,5984,2,3.8
8/7/2017 14:06,8/7/2017 14:06,8,7,2017,14,6,3,23.07,0.143,0.138,1.979,8.24,103.9,8.89,19.5,3.5,3370,1.1,4.1
8/7/2017 14:07,8/7/2017 14:07,8,7,2017,14,7,32,22.85,0.143,0.137,2.479,8,91.3,7.85,8.9,1.6,1240,0.4,3.3
8/7/2017 16:01,8/7/2017 16:01,8,7,2017,16,1,36,23.45,0.142,0.138,0.426,8.4,119.3,10.14,14.7,2.6,2406,0.8,3.5
8/7/2017 16:03,8/7/2017 16:03,8,7,2017,16,3,5,23.34,0.142,0.138,0.987,8.46,116.7,9.95,16.9,3,3504,1.2,4.7
8/7/2017 16:04,8/7/2017 16:04,8,7,2017,16,4,34,23.19,0.143,0.138,1.484,8.4,110.3,9.43,9.7,1.7,4756,1.6,3.6
8/7/2017 16:06,8/7/2017 16:06,8,7,2017,16,6,3,23.17,0.143,0.138,1.99,8.33,107.9,9.23,11.5,2,5278,1.7,3.9
8/7/2017 16:07,8/7/2017 16:07,8,7,2017,16,7,32,22.89,0.143,0.137,2.481,8.14,96.2,8.27,14.6,2.6,4308,1.4,3
8/7/2017 18:01,8/7/2017 18:01,8,7,2017,18,1,28,23.31,0.144,0.139,0.403,8.43,120.1,10.24,16.9,3,7845,2.6,3.1
8/7/2017 18:03,8/7/2017 18:03,8,7,2017,18,2,57,23.31,0.142,0.137,0.97,8.47,119.1,10.15,21.7,3.9,4415,1.5,3.7
8/7/2017 18:04,8/7/2017 18:04,8,7,2017,18,4,26,23.28,0.142,0.138,1.474,8.49,116.7,9.95,15.1,2.7,1997,0.7,3.6
